,name,total,uri
1080,brasil 70 ,58,spotify:playlist:0XSjiUL5NaQvlZCkk3nBW3
1081,Q-dance | Hardstyle top 100 | 2008/2019 ,100,spotify:playlist:5xhdtYabY7kRYMOMC1vuge
1082,Se Hace La Que No Me Conoce,34,spotify:playlist:60FAH8fG7dGT87yUwFvmI5
1083,Cuarentena,84,spotify:playlist:1wZXprYYlu7ApswvBe4YhG
1084,Festa do Peão de Americana 2019 - Aquecimento 14 a 16/06,127,spotify:playlist:2zBlv69QzrpLTOb2XFTnI2
1085,Prêmio Multishow 2019,39,spotify:playlist:4cCTJeArPOKOSHJlMo0d7g
1086,BAILE CHARME DO VERA CRUZ - NOITE DO FLASHBACK - ESSENCIAL (2019),50,spotify:playlist:6dIVtratZlJnuMDtMCSBq3
1087,QaileShizze2019,138,spotify:playlist:5kCvMv5mK1mEI5ZZNyG4yu
1088,Festival Nacional del Chamame (2019),25,spotify:playlist:4rwiYKgLXhS5wVAWftLCes
1089,Que du bon son 💣💥 2019,98,spotify:playlist:752O42laWGUuXyBCuPAXIM
1090,sertanejo 2018 e 2019,137,spotify:playlist:1cEwcUaGIXow4Es7DeHolW
1091,2019,65,spotify:playlist:1Gg8tXGrYWvSDnVixYlQbx
1092,Queen KB 2019 Spanish,136,spotify:playlist:54ACsG105cCK6TnM7KuRZa
1093,🔥 MIGOS TYPE BEATS HIP HOP RAP INSTRUMENTAL 🔥,701,spotify:playlist:4mAFd6Y3KxkrkRwDrLCPoq
1094,Guaracha Vocales 2020,16,spotify:playlist:4m7ec0qUqD5vzWQAIR5B4T
1095,Guasones - Vorterix 24.05.2019,25,spotify:playlist:73EncnjCD7F8IC7BBnAcyU
1096,Rap Québ 2019-2020 ,312,spotify:playlist:3MJ5mpU9jp2vkxA8ZjMoGt
1097,Q1 2019,25,spotify:playlist:1aJ4yQKWDoEbpml6qtrs8x
1098,the big music quiz,230,spotify:playlist:526sgbGHAcbLl8JANu5pKE
1099,MUSE - 2019 tour SETLIST Montréal + Québec City,33,spotify:playlist:47eaXbAgGsrqbSihP5dsV2
1100,Joam 2019 - Curitiba,69,spotify:playlist:7EeGHksRh24B9IfGKyrom8
1101,Movilidad 2019-2,432,spotify:playlist:2c5HLgSF6KdVATJ1D40OlG
1102,QC - 2019,49,spotify:playlist:61RuK0vpG9VOnR10yUPvN6
1103,Baby Q Nov 2019,70,spotify:playlist:6teppnOnfUvmvxebrhfH1R
1104,Íntima Fracção,211,spotify:playlist:2qIP7FGLhVPbKB8Y1LM42z
1105,Q4 2019 Rap,52,spotify:playlist:6fK8ZEZyFVRiNIwOragf7G
1106,Reggaeton Verano 2019🎈,34,spotify:playlist:1QCcTzIN3JaYK8bXl84avQ
1107,Qhlöset2019 pepp,33,spotify:playlist:4QonWpeFEsIcFx8pASmEWt
1108,Voyage Québec 2019-2020,52,spotify:playlist:5InmOObm17kVel7jMhMlEz
1109,Quinta 2019,73,spotify:playlist:4SpoidZAUA2TV2VjbWQAIV
1110,Trap Queen 2019,28,spotify:playlist:7E9sjariLTNGLXagoL4Ag5
1111,Berri Txarrak (Madrid 2019 setlist),35,spotify:playlist:1gca5UjnjHrsr96DtNTtbZ
1112,CMD_F Complete,201,spotify:playlist:3GaI4caWvnOzxhNLHX1ISn
1113,For The Girls & Gays,340,spotify:playlist:6N3dNPpCzSLk2sqLWBhk8W
1114,Lo que suena 2019/20,51,spotify:playlist:7h5zZpwaSMc9Co0Q4s4bBI
1115,Lo que nos dejó IG 2019,70,spotify:playlist:4kw8oMageTaTV52fD7E1DT
1116,Qmusic - De Foute CD 2019,59,spotify:playlist:1SZ4JRk5Et2BRprTPFjiAg
1117,🎶📺 BRITANNIA 1 & 2 📺 - HBO SERIE  TV -  TEMPORADAS 1 /2018 - 2 /2019  🇪🇸,61,spotify:playlist:2j2cD0Wm6aSGnVQXK7nMMt
1118,Ryck Q1 2019,89,spotify:playlist:3fiDPHiLVnj05nWvSOKy40
1119,Golf Québec 2019,39,spotify:playlist:70hr9oz1VNelHmArLO3NbR
1120,Q4 2019,71,spotify:playlist:5JKM6eZiv2jNo0DFtexDYk
1121,2019 PP-Los 1000 discos que hay que escuchar,234,spotify:playlist:4xvKkE1emX6SjDnTIsGn6K
1122,2019 songs to listen to in quarentine,40,spotify:playlist:0sH8pwhx6VoOJHxAXesaO0
1123,QUEBEC 2019,137,spotify:playlist:3WzymLxtlvaOZhyVGnmqR3
1124,PACHANGUEO 2019 🎉,178,spotify:playlist:3RPpzgvnVwNm6Z0YHBBQfb
1125,Melhores de 2019 - DJ Fatah,55,spotify:playlist:3dMvd1PkVztwBvyfKYH9Y8
1126,quebecois 2019,60,spotify:playlist:5RQoMOMFg5Nh9CvUi0dVFZ
1127,Quincho 2019,22,spotify:playlist:3P6kTGMS53HPBDWOCuREiH
1128,🎶📺 INSTINTO  📺 - MOVISTAR SERIE  TV - SEASON  TEMPORADA 1 / 2019    🇪🇸,8,spotify:playlist:5sumFCinTqf1J7saLa3xeN
1129,KING and QUEEN - EXO-CBX“MAGICAL CIRCUS” 2019 -Special Edition-,34,spotify:playlist:1VdW671ssRqvkt2YuHifP3
1130,Scaletta TheGiornalisti Jesolo 26-3 LOVE TOUR 2019,23,spotify:playlist:4yW7SwUn8qcxm6DiXfoKGP
1131,2019 Q Mix1 ,23,spotify:playlist:1IoANwRDYnTK6WEY9D7qKW
1132,COC Pride/Christmas officeparty 2019 (Light up your quarantine life),111,spotify:playlist:6lnNf3vRVry6tL5d6vUCUq
1133,Adoración IVM 2019,62,spotify:playlist:3TvvQCZo1xwzavpbE9stS1
1134,2020 HIT MY HEAD!,350,spotify:playlist:1NEA2FM48CsrygyQ3uqSTD
1135,canciones que salvaron mi 2019,103,spotify:playlist:4Z8oS5nCGg4ganSy45SYGt
1136,Q4 2019,10,spotify:playlist:5eqa7UKUyNtz1w2DUZYCRZ
1137,Queenstown 2019,26,spotify:playlist:7p9bj2OBNLy8InxSYUA16M
1138,2019Q2,67,spotify:playlist:37N71rHvY0mC5Jp9FWJm5x
1139,"As 365 bandas que você precisa ""ver"" e ouvir ainda em 2019",365,spotify:playlist:1yCfgeuZEJn6FK41eyGui4
1140,Canciones Escuchadas En 2013-2020 (Completa y actualizada),2286,spotify:playlist:78FRcrsGaeEbpM24DZu5Z1
1141,No Ar 2019 Recife,64,spotify:playlist:5hdnzLzxwh7IXx4nmOkeYd
1142,Verano Italia 2019,4,spotify:playlist:49uIxFxN8WiP0c0mBNJIwd
1143,Qmusic foute uur top 500 2019,497,spotify:playlist:2SXl4xZaJHUu23yITKtUd9
1144,Conferencia RL Proezas 2019,24,spotify:playlist:1X0pEjihKGqmDdxnu6Tpx9
1145,Las 100 mejores canciones de LOQUILLO,101,spotify:playlist:1Bd98B2hZHa2Q6eUlxsXUO
1146,"Luke Muehlhauser, music diet for 2019 Q4",1400,spotify:playlist:3olmB2mqfDkwXocklzhVJN
1147,LA MUSICA DEL 2020,41,spotify:playlist:1IF7mSLYxOSMknkW1ZplcT
1148,QuarantenaSpring,71,spotify:playlist:6WL1nN5MfwctO0mhSWMUxm
1149,Top 10 2019 Q-dance,19,spotify:playlist:00WkXF1JWdUsGVEc8gTIDN
1150,2019 Q1,27,spotify:playlist:5ITXrIqjJSUqnVO0HR7UL4
1151,2017 - 2019,454,spotify:playlist:48EccPwaD0tKQlBvDhdkOz
1152,2019 Q2,30,spotify:playlist:0poSHye5lK8y2HSnQmKh3C
1153,2019 HITS,181,spotify:playlist:6ulPOlgi3opl0ALkCoLe33
1154,SBSR 2019,140,spotify:playlist:44vmh6EQIZUh7y8ULDEJhj
1155,2019 Q1-3,46,spotify:playlist:5FmkvEDE7jZZUvYVuaTXhB
1156,Queentet夏ツアー2019,26,spotify:playlist:3wPDK9dZqGGlnzPZXYiS0h
1157,Queremos! festival 2019,70,spotify:playlist:4RoC4Bnl9aG1JmRW8OFRHZ
1158,2019 Q3,111,spotify:playlist:1F1LT6ZfXvmKKVxi7oCwkO
1159,QKLOR! 2019,61,spotify:playlist:1QycMJIWjZ70yaQXQ20aZ2
1160,Summer Hits 2019,54,spotify:playlist:4H4LfiKQ0KZVurWss4YjbO
1161,#LaListaDeGuido #CopaDavis 2019,20,spotify:playlist:4QTONVOuzTkEXJljRinawl
1162,rap q1 2019,36,spotify:playlist:5YTDwNqmXTIIn74bVM8H2C
1163,7. Bashar Jackson (2019Q3),219,spotify:playlist:3w1GvUJBqIFTSRSqJiJToh
1164,Qlimax 2019,16,spotify:playlist:4WNPXlZPiOnlF4EAXdZhys
1165,Qlimax 2019,78,spotify:playlist:0sYimzH01F1Xl01ySVHYUQ
1166,2020 Ruymán's,159,spotify:playlist:6b8Jvs5G0g8ppWSIAQiZem
1167,Las nuevas que me gustan 2019,42,spotify:playlist:2LaR27MlFG0QtGhimgmrDf
1168,Kursfahrt Q1/2019,30,spotify:playlist:18x0FZxrfZKOgkftCMxjqm
1169,Top 500 foute hits Q-Music 2019,269,spotify:playlist:22cs7He5VDmy9APDLkZS8j
1170,Quiz 2019 spania,24,spotify:playlist:6Vcuhs36hjS8gRdTTwOyMO
1171,Salsa Lo Mejor del 2019,100,spotify:playlist:1g97KAxfyMMhw2kGb7U3RQ
1172,Mélissa 2019 la queen👸🏽,71,spotify:playlist:2WvuWsKdPGGxLKttgwHGfm
1173,Premium 2019,144,spotify:playlist:4tqwyrCYiJEPAl2b24SH8z
1174,"TRAPPED IN THE HOUSE, NOWHERE TO GO",465,spotify:playlist:3PTZE6pddMlPawfggzEwU2
1175,queso 2019 -1,225,spotify:playlist:13kxFqXHxqKLjzuY3AczC8
1176,QueensBeTrippin 2019 Mix,174,spotify:playlist:5KmjsbqN9e2PfiaEcl5nKZ
1177,Q4 2019,13,spotify:playlist:4K4s6gSzARH8tn4cjtsnQO
1178,2019 Q2,35,spotify:playlist:3UiklOC73WGw9EEwfdrgNq
1179,canciones que me gustan 2019,93,spotify:playlist:6RIZmRkIAbSsXTugVtMFug
1180,"""NO CAP""",220,spotify:playlist:50AvXEPznYICvxN7cOvCn0
1181,Alestorm Setlist 2019,17,spotify:playlist:0cTuQ0hZRF8ao1X1h2P2MP
1182,epiccccc,69,spotify:playlist:12UmovMQT7ZPj6IBBub27a
1183,Q4 2019,79,spotify:playlist:3CGxs2dmZKfStCN10VUhLg
1184,Homecoming Queen 2019 ,58,spotify:playlist:3X9f5i7t9OHCSWWGomjWZQ
1185,Qmusic Top 500 van de Zeroes (2019),499,spotify:playlist:6pFfOnrPm0HwCShCX9Ob2B
1186,TangoTandas2019-1,92,spotify:playlist:338sU7a6sgECUkAJg1JuiX
1187,TRX Q1-2019,88,spotify:playlist:5oCguPTvlIuHXnX0KsenaS
1188,"Whine Up, Que Tire Palante - Reggaeton 2019 - Daddy Yankee, Pitbull, Natti Natasha, Nicky Jam, J Balvin, Farruko, Maluma, Ozuna, Anuel AA",33,spotify:playlist:2ATdMRa2eZxB6bjoEOdLIH
1189,VALLIRANA COMPILATION (2019),136,spotify:playlist:7hs3QMOI5uQrdAsLZXbwqr
1190, Wheelie on Queens (2019),149,spotify:playlist:5l01QbTa0FXhsdsivsgSY5
1191,HOT IRON CROSS Q4/2019,14,spotify:playlist:34lrZjmyWRGsD6YYun1Cfc
1192,Quietus - Albums Of The Year 2019,943,spotify:playlist:5ibi4QaYPcNic44u7MreHf
1193,"MAMÃE QUERIDA (domingo, 12/5/2019)",11,spotify:playlist:4sVTPBKJ35IM4d60tsK9OB
1194,2019 Q4,21,spotify:playlist:1Owpd6x77r08e0UoptY7wa
1195,2019 4Q,57,spotify:playlist:5LYOgBWmwO10Wcncbnx9NX
1196,quality rap,35,spotify:playlist:7b4HqHtuCdMYNQcphAf1Fn
1197,HAHAHA BLXXSXM_ PLAYIST LOLOLOLOL,197,spotify:playlist:3wvv1nlXryGIBF7eitBoUm
1198,UAB 2019-20 + quarantine ,148,spotify:playlist:5fkOdzusbRJsXYKw9vucBM
1199,New Rock (2019-2020) * Quarantine *,32,spotify:playlist:2Idt5w9MdzptJoXcjwkrXh
1200,U N I Q Ü E mix 2019 ,211,spotify:playlist:0p3p23Qw15RC3h18uo9NYS
1201,Quintino - Tomorrowland 2019,36,spotify:playlist:4imKJbd7zAjhzrCVxtAtWf
1202,Q4 2019 House Mix,42,spotify:playlist:2aVQR8xgr6wisHSPplcj5i
1203,QUEBEC ETE 2019,194,spotify:playlist:5wCTkHtJzG1S4bSTpHWV2n
1204,"Roberto Carlos que pouca gente conhece (domingo, 29/12/2019)",20,spotify:playlist:3tDvMwaapTB85qG5aGfC8j
1205,Bateria Furiosa 2019,40,spotify:playlist:7gWLRxKj8nPL38bz0Tt63K
1206,Cykel Q4 2019,20,spotify:playlist:26WHwDDyquASgrjTIN8YsA
1207,Vem Sarrando 🔞 | Funk 2019 ,40,spotify:playlist:709RFSosLfkuhveIHgkyj8
1208,Saint-Jean-Baptiste 2019,1092,spotify:playlist:3QY4xkQ9SQYJXAarbgIGDS
1209,#gopanda47,77,spotify:playlist:2Rog0IQtnBpWE2kxpiTzeP
1210,"Wednesday 13/Murderdolls/Bourbon/Frankenstein Drag Queens from Planet 13/Maniac Spider Trash, Ranked",114,spotify:playlist:21mS7JAxxnqWzQYA9YIl3l
1211,Quaresma 2019,133,spotify:playlist:5Z85qhz3LkxYKXVEIdYRtl
1212,Verano 2019,128,spotify:playlist:6A9iR9LiuM5Z5CxsvG6GZ1
1213,LevedadDelSer2019,194,spotify:playlist:1FiSz3AZDAWaDxl1Kuz5b7
1214,Warczos Music 2019 4Q,29,spotify:playlist:6LHCbZnmfHdr6YaLflMZwC
1215,Queenstown Half Marathon 2019 ,31,spotify:playlist:4IsqsHN2F9m1eUliVT6HCr
1216,JHA Q4 2019,166,spotify:playlist:3gCv0m1JCwLOK7uydtmCiN
1217,Shinedown/Papa roach/Asking alexendria/Savage after midnight - Quebec setlist -2019,43,spotify:playlist:7dZbaIDONbNZm3ZQJrFcHo
1218,Qlimax 2019,158,spotify:playlist:6dhang3J8xcznM8zHdCCGh
1219,🔝Mix: MEJOR RAP 2019🎤,297,spotify:playlist:7BVlIDjCMzWhrDlgOdRQp5
1220,Esquenta para Tardezinha 2019,16,spotify:playlist:0trb2HOrE1wNewjIq6L5yM
1221,ADISQ 2019 | Galas de l'ADISQ - Gagnants,24,spotify:playlist:6kbBit5AKVsqK0q7ydiSNV
1222,LAS QUE NO IBAN A SALIR- Bad Bunny🐰🐰,84,spotify:playlist:0dMVBljjleIuw28ysFCZUj
1223,Songs to my Rebel (2019),52,spotify:playlist:5BqnmFmzdikP2DLZoy8x7Q
1224,Quarantine/some of 2019,37,spotify:playlist:77vcm7sPjLCBtSLOY2XOvY
1225,Nuno Calado | Indiegente | Antena 3,19,spotify:playlist:2JUbR00kCsfso5qV6jE9i7
1226,2019 Q4 mix,29,spotify:playlist:6osnR9Xpzdn22mnhFBlO8z
1227,2019 - Q2,203,spotify:playlist:1zQML8vdSujoj6QxtKQkBI
1228,quebraditas 2019,34,spotify:playlist:0hDvv7mnykQ8gPTLqzJzdv
1229,Top 100 fiesta fin 2019  - NEW 2020,80,spotify:playlist:24vU9PMECLaNDO7VCbaoSo
1230,El mejor variadito 2019,185,spotify:playlist:2t1uwO3ICk2S3r7eGC5HHq
1231,Qun 2019 II,25,spotify:playlist:1FWI0UnlZvFt2kQCuoNsHr
1232,2019 Q3 (Fall),48,spotify:playlist:6Sc6sQ17WwlweYPYTs01Dh
1233,El nostre Top de cançons de 2019,53,spotify:playlist:35Y5RWRzkmj0oA9GLwLWwv
1234,2019 - Final quarter,75,spotify:playlist:37plMzeo7DYD0ljUWqqS9q
1235,Escorpio by La Sultana,25,spotify:playlist:4rT9FGZQyqxxocEWfozBwN
1236,Outsiders | X-Qlusive Holland 2019,1,spotify:playlist:6CRnaXbz9GTTiMt9NT3i0s
1237,201920,113,spotify:playlist:0uNJz0gKPWBt2mQaPfvPPQ
1238,Brothers in Jazz 2019,159,spotify:playlist:0MAWV5EUmjqDgVUCO2Q3vn
1239,Quarantined (DC Comp 2019-2020),48,spotify:playlist:63SOlcgwBOEhl8fvRqWBRa
1240,million questions 2019😝,369,spotify:playlist:2fICUymJ7BclOjWwRCdUNU
1241,2019 Q3,35,spotify:playlist:2V6bq11uEmw3iR286izEO5
1242,2019 Q3,33,spotify:playlist:4vgXSv268EX2WCPnVRJQ9D
1243,Bal de Promo 2019,169,spotify:playlist:6v3IBRIv7Rj9yKOvnzvdzr
1244,2020,791,spotify:playlist:0IFllsjRVOMGFujtEX95B2
1245,Q3 - 2019,39,spotify:playlist:1lCXe6sfWej4DqvTvdbMNI
1246,Oshit Q4 2019 Remaster,207,spotify:playlist:1vlP6W4RqokkzB2a3zRtNu
1247,MINI DISCO EURHOSTAL 2019,51,spotify:playlist:1perdKAQ8TU5E3Wr9epyHj
1248,canzoni pop 2019 2020,9,spotify:playlist:7lVY0GNgtMVh4AqZELm9J5
1249,Q4/2019,31,spotify:playlist:7q18R1QnF1mpHfzcKSIR9P
1250,Rock Fest 2019 - Possível Setlist [Vou atualizar quando lançar o Viking Zombie],72,spotify:playlist:1GWf9rva4WeqtbZx2P2Dgw
1251,Q2 2019,65,spotify:playlist:2mAALbIpjvbpLDUEPIaHt2
1252,Me Enamoré De Ti (DJ Randy 2019),19,spotify:playlist:75ql4dMDpwqLjG3azWrkUT
1253,QUEEN👑,51,spotify:playlist:7u34yEzmJSMIarmLZNP32u
1254,Eletronic 2019,272,spotify:playlist:42zCE6SdYht63LYwf0J1yO
1255,Quiz 2019,27,spotify:playlist:0qjNUHCoRBSNQWdY2aDb2u
1256,"CORELLO, FERNANDINHO & ORLANDO - OS 3 TENORES DO CHARME (2019)",30,spotify:playlist:3SI0zcD8ZbqmtysLT74577
1257,POPSTER,266,spotify:playlist:1cM6OpcwhMQ0ey8VwF6EVW
1258,songs 4 a joyful quarantine,16,spotify:playlist:6F3lhLnGOHKeNl0JfexPHG
1259,Quite 2019,129,spotify:playlist:4u6r5y5Mx1duHFUMTjbIpG
1260,SC 2019 Q4 Found,57,spotify:playlist:7FPs6lNmrUFt00qrHeeAOR
1261,Quick One Complete.,391,spotify:playlist:4mvspveQEXZxFc295OL2y5
1262,FT Sede 2019,24,spotify:playlist:6TOOx1f04IwA8xcClzW8aB
1263,X-Qlusive holland 2019🦁🇳🇱,101,spotify:playlist:7eiaQQPyJ7wkcwB5Cm36tB
1264,Reggaeton 2019 (o un intento),61,spotify:playlist:2sjqCQ3xzcqaiX8il8eISW
1265,Saturday quiz 2019 music ,81,spotify:playlist:6TcKuR2sWtTWJ2uOzQrpR2
1266,2019 Q1 ,57,spotify:playlist:37WSivFjqdPmqcXj8kb2jS
1267,Q4 2019,212,spotify:playlist:2LpTljjFdq1XseefuQpr2d
1268,Q3 2019,25,spotify:playlist:0pTer56sOGZPnjALCHkgGM
1269,2019 Shmeen's Loved Tracks,236,spotify:playlist:7tGTE2ojvcHfcZdNUKSB45
1270,"Imaginastes Remix - Jhay Cortez, Wisin & Yandel",54,spotify:playlist:5C0xNrUj3QlM3cMLY3rBP7
1271,Waylon's top 1000 allertijden in concert - Ahoy 2019 | Q-Music,24,spotify:playlist:7jFegUvNcatY0CEcU7FCKe
1272,Músicas eletrônicas tão boas que nem parecem que são de 2019/ 2020,11,spotify:playlist:359OhbDKbUVokLV06Gl3np
1273,Revival Camp 2019 Pródigo,12,spotify:playlist:3tKxUolFdq4Z5IN9bm3g8N
1274,JUST GO !,149,spotify:playlist:4TmA0btqY6ZITunkVDpbKb
1275,"Lamb of God que pouca gente conhece (sábado, 9/11/2019)",12,spotify:playlist:0U6A34zrIKEY7oCdqH5VlV
1276,NORTEÑAS 2019,46,spotify:playlist:6gfTro2n9H2DCqfH1COmGo
1277,PRIMAVERA 2019,210,spotify:playlist:4APmdMNCOHi5Kz2KseNB1l
1278,Tarantino Soundtrack,44,spotify:playlist:209zsqRZWHBULWCj1CAL0m
1279,Gals Queenstown Roady 2019,150,spotify:playlist:45Ph1E3eardxRl4ourKaJr
1280,Daydream Festival 2019,125,spotify:playlist:6e8V4J3SCT6sl5V9Hver03
1281,Conferência Nuvem 2019,30,spotify:playlist:3TdZ5bcDtDzADS99fWhQaG
1282,Lo Que Suena: Cuba 2019/2020,90,spotify:playlist:5SKF62SlPrTlrcgrbnYUOZ
1283,queen bee 2019,34,spotify:playlist:41hXE0tE1opQ83GRMq0qKg
1284,Julius Playlist 2019 4. Quartal,83,spotify:playlist:2YnBaV1TnRitW9Rd4fL6lq
1285,Friends Weekend 2019,75,spotify:playlist:2bWz4tHflBIW6TuJtjgPG3
1286,Que pum que pam 2019,51,spotify:playlist:2zI9stBXF3UnwN4gHGXzLL
1287,Toda vez que eu penso em você,77,spotify:playlist:2BWikYrnVVGmn59IZOozTW
1288,Reggeton 19/20 🎶,67,spotify:playlist:4dc2EtyCCQTykm4a74Lcrd
1289,M2019,574,spotify:playlist:6bFH1Pvh7YKbbCp3QUj5u9
1290,Q3 2019,69,spotify:playlist:1tKx83D0qWZLp9wyp45Z3F
1291,Canciones que me gustan 2019/2020,53,spotify:playlist:2W2l06dxsx9uaBPXNbFzVi
1292,2019 Q1,30,spotify:playlist:1bRFXhlOnhnLb9Wvz5G1uI
1293,Q-Music top 500 foute uur 2019,496,spotify:playlist:2omsst2uWEhCpksZ8ADCVA
1294,Play Mix | Play Livre | Hits 2019 | Amor de Que | Some Que Ele Vem Atrás | Complicado | Meu Mel,52,spotify:playlist:75FZeRyAJpVvhxZV4GCqm2
1295,La Pompa Jonda 2019,27,spotify:playlist:5qUS7QbxQFajBrznn9xELj
1296,Christian Playlist 3Q2019,19,spotify:playlist:5zYULW1n0pnzjCl0cSh6iu
1297,todo lo que tu pidas2019,76,spotify:playlist:7vAzc2sxmsiZQhsPtoDW2O
1298,Ranking Verano 2020 & 2019 Regaetton Bachata ♥♥,107,spotify:playlist:4nSnBeyQuBcGWBxy244OfW
1299,Quintino Tomorrowland 2019,20,spotify:playlist:5OEQiThEx8F2SL6S4CryHw
1300,Que 2019... ,60,spotify:playlist:5c2v2JyHcgCX6sThIGiAwA
1301,Q4 2019,19,spotify:playlist:4runECUQyHmvIxd4CchSwK
1302,"Red Hot Chili Peppers que pouca gente conhece (segunda-feira, 4/11/2019)",12,spotify:playlist:1vmefZvsWO3grVTWI3SxmY
1303,Quebec 2019,110,spotify:playlist:00dS6f15UMp2AoMkJ79H2x
1304,Gym Q1 2019,31,spotify:playlist:3ITfd7FdvOj3cvmJFWKTBG
1305,"【Setlist】LANY 2019-08-05,07 Umeda Club Quattro, Zepp DiverCity",17,spotify:playlist:4NlwozmhFBTnHwZCFL1IaS
1306,Dj Estro - 2019 Selection ,313,spotify:playlist:7uq5ZtUyksvx2V0oVQAHpr
1307,ROCK IN RIO - 04/10/19,100,spotify:playlist:29dT5IbyfRJiAqz2Ch7Lbl
1308,Q beach house 2019,48,spotify:playlist:1iXfraCWqEiyns8kGbjpQG
1309,TOP 25 2019 (RAP QUEBEC 💯),25,spotify:playlist:1tR2FWowuSfw3PrHmmaEmx
1310,"Foo Fighters  • Weezer • Tenacious D ""Concrete And Gold Tour""",46,spotify:playlist:3w4ArvcK8TX1r0SHlqDD0q
1311,Q4 2019,69,spotify:playlist:2UCQe6oNOsz9yeJLRKfWj0
1312,Pirulito Que Bate Bate:08/02/2019,21,spotify:playlist:0fX86Bf4qi9Vo6K3GzgDQK
1313,QLS 2019,58,spotify:playlist:43LdlyJLgbKdQ18Ec3X7nb
1314,🔥 Los 60 temazos del Reggaeton & Rumba 2020 🔥 Actualizada diariamente.,60,spotify:playlist:3VeeLMKxAP5oFtWxYh606k
1315,Del Asfalto a Trópico,69,spotify:playlist:0iyxvFwXUgCBIK3Kbvfk3Y
1316,Janet Jackson- NEW ALBUM (Made For Now)| R&B Soul Classics - Janet Jackson | Latest New R&B (2019),57,spotify:playlist:4QMcodhnbelyqxdfK1zCO1
1317,Qv2019bandas,262,spotify:playlist:78ZPmFxsZgGG4B8t15t3NU
1318,DJ EMERSON VAZ - HELLO  SUMMER  2020  ,67,spotify:playlist:6EjbeDt8LDVHFbMMwDZ4XL
1319,Q2 2019,75,spotify:playlist:6lkxnuf2S7VaD3LTTsraPm
1320,Estufa 2019,18,spotify:playlist:4u2tFw313NfCcOJMPaU5vS
1321,Q4 2019 ➡️,83,spotify:playlist:5l5s10hwmSxx1sE1tWWCvM
1322,2019 q2,171,spotify:playlist:3fqKBsVArhfQ5pPpIcSGhZ
1323,KAPPA SIGMA 2019-20,158,spotify:playlist:2kSQdAn4EiQ1I20vN4XGpD
1324,TOP 60 ITALIA 2019,60,spotify:playlist:3KabFywuZwLhTA5f51nDh2
1325,2019 quick pump,78,spotify:playlist:17zMBgCoAwuQqolqMK4Lln
1326,Lycian Queen Summer 2019,156,spotify:playlist:6xqCMIPytD1b2T0bvoUQEb
1327,Vol. III,639,spotify:playlist:676kxiRpzzUwwcD8ukqB3c
1328,Music 2019,346,spotify:playlist:16NwjBXOdz6Tt6299Sg86g
1329,Queima das Fitas do Porto 2019,89,spotify:playlist:7pLKMSIed3ESxEn6WHw1IA
1330,Fourth Quarter 2019,23,spotify:playlist:3PuzvD8OeGVGMu2y2rwZPY
1331,Q3 2019,59,spotify:playlist:4SsgPE4zlpefbtAgiWuSTn
1332,Concert joancpol_8,106,spotify:playlist:2ldvae14XQcHZGgoGeAXMG
1333,Top Gospel 2019,43,spotify:playlist:3IlpcxzucY4QTtfmbGuCaM
1334,ESTAS SI QUE LA ROMPEN 2020 │ UltramegaHard Party,227,spotify:playlist:5L06L7NKSbhvURKcAYpQDZ
1335,Queen August 2019,63,spotify:playlist:35LkR6ecnFglEs1Po4yLlP
1336,2020 ,86,spotify:playlist:1mNkZ5aRfuQOSM2ACBB9UO
1337,2019 queen ,36,spotify:playlist:7FwNScjRJZ63aPZKGneGQ7
1338,2019 - 2020,39,spotify:playlist:5dU4Z1IBjloi24TnaSxRW2
1339,2019,159,spotify:playlist:065MtnfOFmJ5Cca3t8YGsC
1340,Radio Disney México (2013-2019 vs. 2020-Presente),1105,spotify:playlist:0huf5Zmln1Po3o7OthSjcj
1341,Jumping Q2 2019,31,spotify:playlist:5S6gNF3sryNo3tNabOUvBN
1342,QNMD 2019,104,spotify:playlist:1AJ6XpSGWbDe732Qx2OhUv
1343,Granada 2019 🖤,480,spotify:playlist:07Q4ZQfvkXc9Q9ii0ZuFLe
1344,"""Music is where all the biggest questions meet""   📖 Ikigai",275,spotify:playlist:2E8iRiEIg80MbuSofvZu4p
1345,Back in Brazil: Paul McCartney em 2019 #FreshenUpTour,27,spotify:playlist:6Nxv9WZf40Eir7A6QnfCiB
1346,Qstock 2019 virallinen soittolista,74,spotify:playlist:2r4mC87B9uUweiO1FsGn5c
1347,OZZIE QJL 2019 🇬🇧🇬🇧🇳🇴🇳🇴,33,spotify:playlist:5ddv7aHSKKHxl7xmH7T1Y6
1348,April 2019 - Quarantena & COVID-19,11,spotify:playlist:05ld4ed3h0UcVopxBJJnkt
1349,Q3🤠2019,559,spotify:playlist:1unUfHYyKrzEjGyMIWwX3c
1350,REGGUERON 2019/2020 NUEVO!,55,spotify:playlist:1l4PP5DO8sZ0ZopfHriPp3
1351,Queenmakers 2019,59,spotify:playlist:24Jw1bB3a4fFFEpgYYH0hk
1352,Feijoada do Zeca,27,spotify:playlist:1AY5VBolIgaW58BpsR7Q2g
1353,LMQSV 40 - Agosto 2019 - La Música Que Se Viene,97,spotify:playlist:6oYtyBbDZcWI4YGOljri3y
1354,⚝ᴀʟɪɴᴇ⚝,317,spotify:playlist:3pg0i5RoEHiTOrfau5Wk7Z
1355,Hits Québecois 2019,2,spotify:playlist:5pBO18yh06AVEZvqO4J04A
