,acousticness,analysis_url,count,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,time_signature,track_href,type,uri,valence
27026,0.0348,https://api.spotify.com/v1/audio-analysis/5y6pj7OeBFF0CVgZKhRbOG,6,0.777,211773,0.895,False,5y6pj7OeBFF0CVgZKhRbOG,0.0,4,0.317,-4.464,1,Black Magic,77,2015-11-06,0.0618,111.987,4,https://api.spotify.com/v1/tracks/5y6pj7OeBFF0CVgZKhRbOG,audio_features,spotify:track:5y6pj7OeBFF0CVgZKhRbOG,0.826
27027,0.22,https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5,6,0.874,204502,0.497,False,4Ro98RCK90oHqqSZUnTFq5,0.0,6,0.0761,-5.484,1,Strip That Down,71,2017-05-18,0.0562,106.023,4,https://api.spotify.com/v1/tracks/4Ro98RCK90oHqqSZUnTFq5,audio_features,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.542
27032,0.104,https://api.spotify.com/v1/audio-analysis/2GyA33q5rti5IxkMQemRDH,5,0.695,223853,0.761,False,2GyA33q5rti5IxkMQemRDH,0.0,9,0.147,-4.582,0,I Know What You Did Last Summer,71,2015-04-14,0.0864,113.965,4,https://api.spotify.com/v1/tracks/2GyA33q5rti5IxkMQemRDH,audio_features,spotify:track:2GyA33q5rti5IxkMQemRDH,0.745
27034,0.00534,https://api.spotify.com/v1/audio-analysis/0kThmY7A0ynir2qLWFFhrY,5,0.723,223814,0.601,False,0kThmY7A0ynir2qLWFFhrY,1.68e-06,11,0.162,-7.085,0,On The Loose,64,2017-10-20,0.0337,124.01,4,https://api.spotify.com/v1/tracks/0kThmY7A0ynir2qLWFFhrY,audio_features,spotify:track:0kThmY7A0ynir2qLWFFhrY,0.716
27041,0.0262,https://api.spotify.com/v1/audio-analysis/23khhseCLQqVMCIT1WMAns,7,0.738,285014,0.483,False,23khhseCLQqVMCIT1WMAns,0.616,6,0.106,-8.915,0,Magic,72,2014-05-19,0.0403,93.458,4,https://api.spotify.com/v1/tracks/23khhseCLQqVMCIT1WMAns,audio_features,spotify:track:23khhseCLQqVMCIT1WMAns,0.355
27042,0.0483,https://api.spotify.com/v1/audio-analysis/0vZCG0H9KhtU7K8MEUVAoV,7,0.699,236706,0.839,False,0vZCG0H9KhtU7K8MEUVAoV,0.655,4,0.0897,-5.353,0,Tsunami,59,2013-09-02,0.0481,128.026,4,https://api.spotify.com/v1/tracks/0vZCG0H9KhtU7K8MEUVAoV,audio_features,spotify:track:0vZCG0H9KhtU7K8MEUVAoV,0.264
27045,0.122,https://api.spotify.com/v1/audio-analysis/7Anr3v1UK6i30ef6coGQp7,6,0.686,210133,0.722,False,7Anr3v1UK6i30ef6coGQp7,0.0,2,0.168,-5.893,1,Sofia,47,2016-04-29,0.031,128.012,4,https://api.spotify.com/v1/tracks/7Anr3v1UK6i30ef6coGQp7,audio_features,spotify:track:7Anr3v1UK6i30ef6coGQp7,0.892
27048,0.00193,https://api.spotify.com/v1/audio-analysis/2U8g9wVcUu9wsg6i7sFSv8,8,0.425,240796,0.733,False,2U8g9wVcUu9wsg6i7sFSv8,0.00922,9,0.171,-6.883,1,Every Teardrop Is a Waterfall,67,2011-10-24,0.0396,117.985,4,https://api.spotify.com/v1/tracks/2U8g9wVcUu9wsg6i7sFSv8,audio_features,spotify:track:2U8g9wVcUu9wsg6i7sFSv8,0.313
27052,0.39,https://api.spotify.com/v1/audio-analysis/0xG0SHshCStMEyNbNC5d4k,5,0.67,176320,0.415,False,0xG0SHshCStMEyNbNC5d4k,0.0,8,0.0617,-6.855,1,Issues,72,2017-07-28,0.0786,114.212,4,https://api.spotify.com/v1/tracks/0xG0SHshCStMEyNbNC5d4k,audio_features,spotify:track:0xG0SHshCStMEyNbNC5d4k,0.445
27055,0.133,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,12,0.694,201122,0.712,False,1rIKgCH4H52lrvDcz50hS8,0.0,7,0.211,-3.923,0,Lush Life,76,2017-03-17,0.046,98.022,4,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,audio_features,spotify:track:1rIKgCH4H52lrvDcz50hS8,0.799
27056,0.332,https://api.spotify.com/v1/audio-analysis/1sh6lL6cmlcwhqZKGiKBua,6,0.509,208316,0.79,False,1sh6lL6cmlcwhqZKGiKBua,6.67e-05,6,0.316,-3.782,0,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,66,2012-01-01,0.0374,127.946,4,https://api.spotify.com/v1/tracks/1sh6lL6cmlcwhqZKGiKBua,audio_features,spotify:track:1sh6lL6cmlcwhqZKGiKBua,0.638
27057,0.00872,https://api.spotify.com/v1/audio-analysis/5pmL3RzOy3IvGFaSDi4hZL,9,0.606,244907,0.883,True,5pmL3RzOy3IvGFaSDi4hZL,0.0,3,0.0698,-3.243,1,Hangover,71,2011-01-01,0.0423,128.053,4,https://api.spotify.com/v1/tracks/5pmL3RzOy3IvGFaSDi4hZL,audio_features,spotify:track:5pmL3RzOy3IvGFaSDi4hZL,0.608
27072,0.147,https://api.spotify.com/v1/audio-analysis/6IGA5YrFiEr5ANrMqKkR6H,5,0.73,206493,0.758,False,6IGA5YrFiEr5ANrMqKkR6H,0.0,1,0.311,-4.888,1,Good Grief,69,2016-09-09,0.0653,120.041,4,https://api.spotify.com/v1/tracks/6IGA5YrFiEr5ANrMqKkR6H,audio_features,spotify:track:6IGA5YrFiEr5ANrMqKkR6H,0.877
27074,0.0356,https://api.spotify.com/v1/audio-analysis/3KZcrZ36LW9RnChK1iIkth,5,0.688,223079,0.532,False,3KZcrZ36LW9RnChK1iIkth,3.08e-06,6,0.172,-8.361,0,Send My Love (To Your New Lover),71,2015-11-20,0.0875,164.068,4,https://api.spotify.com/v1/tracks/3KZcrZ36LW9RnChK1iIkth,audio_features,spotify:track:3KZcrZ36LW9RnChK1iIkth,0.565
27076,0.04,https://api.spotify.com/v1/audio-analysis/5Iy2Jj87Ha0C0IBlNE1I4y,5,0.59,278480,0.724,False,5Iy2Jj87Ha0C0IBlNE1I4y,4.07e-05,0,0.142,-3.278,1,The Days,67,2014-01-01,0.0439,127.059,4,https://api.spotify.com/v1/tracks/5Iy2Jj87Ha0C0IBlNE1I4y,audio_features,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,0.526
27077,0.304,https://api.spotify.com/v1/audio-analysis/7x5xYW5W42OGPAdHUyyguy,8,0.509,227480,0.671,False,7x5xYW5W42OGPAdHUyyguy,0.0,1,0.0452,-5.709,1,Locked Away (feat. Adam Levine),72,2015-10-09,0.0678,118.413,5,https://api.spotify.com/v1/tracks/7x5xYW5W42OGPAdHUyyguy,audio_features,spotify:track:7x5xYW5W42OGPAdHUyyguy,0.55
27079,0.191,https://api.spotify.com/v1/audio-analysis/4gs07VlJST4bdxGbBsXVue,5,0.624,269720,0.554,False,4gs07VlJST4bdxGbBsXVue,0.00131,2,0.299,-8.113,1,Heartbreak Warfare,65,2009-11-13,0.0225,97.031,4,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,audio_features,spotify:track:4gs07VlJST4bdxGbBsXVue,0.311
27082,0.000323,https://api.spotify.com/v1/audio-analysis/57F80059mWaWFvWG3tBTbO,7,0.583,320547,0.768,False,57F80059mWaWFvWG3tBTbO,0.0162,9,0.109,-6.477,1,The Edge Of Glory,66,2011-05-23,0.041,127.952,4,https://api.spotify.com/v1/tracks/57F80059mWaWFvWG3tBTbO,audio_features,spotify:track:57F80059mWaWFvWG3tBTbO,0.357
27086,0.469,https://api.spotify.com/v1/audio-analysis/3Uoe0ZdEy9lLrXj1HhXx9H,7,0.672,212424,0.578,False,3Uoe0ZdEy9lLrXj1HhXx9H,0.0,9,0.312,-6.621,1,Fast Car,5,2018-11-09,0.0569,113.945,4,https://api.spotify.com/v1/tracks/3Uoe0ZdEy9lLrXj1HhXx9H,audio_features,spotify:track:3Uoe0ZdEy9lLrXj1HhXx9H,0.548
27089,0.0526,https://api.spotify.com/v1/audio-analysis/1KZyVnyptQcPzkx7ELCnZC,5,0.715,238747,0.715,False,1KZyVnyptQcPzkx7ELCnZC,0.0,5,0.0936,-7.364,1,Hold Back The River,68,2015-03-20,0.0902,134.922,4,https://api.spotify.com/v1/tracks/1KZyVnyptQcPzkx7ELCnZC,audio_features,spotify:track:1KZyVnyptQcPzkx7ELCnZC,0.507
27091,0.0814,https://api.spotify.com/v1/audio-analysis/7qvxFz3JodM0A7xEM7k3YD,7,0.446,237733,0.8,False,7qvxFz3JodM0A7xEM7k3YD,0.0,0,0.199,-5.404,1,Chained To The Rhythm,70,2017-06-09,0.174,189.89,4,https://api.spotify.com/v1/tracks/7qvxFz3JodM0A7xEM7k3YD,audio_features,spotify:track:7qvxFz3JodM0A7xEM7k3YD,0.474
27105,0.0378,https://api.spotify.com/v1/audio-analysis/5Qht2aUJcCjRuhrlHvvKt2,5,0.752,223672,0.858,False,5Qht2aUJcCjRuhrlHvvKt2,0.0,10,0.0541,-2.901,1,Johnny Däpp,8,2016-06-10,0.126,132.003,4,https://api.spotify.com/v1/tracks/5Qht2aUJcCjRuhrlHvvKt2,audio_features,spotify:track:5Qht2aUJcCjRuhrlHvvKt2,0.731
27254,0.0251,https://api.spotify.com/v1/audio-analysis/3ppJijBGMSBnz45elmwh5V,5,0.297,316800,0.935,False,3ppJijBGMSBnz45elmwh5V,1.04e-05,11,0.157,-2.188,0,Primal Energy (Defqon.1 2020 Anthem),61,2020-02-28,0.0758,112.603,3,https://api.spotify.com/v1/tracks/3ppJijBGMSBnz45elmwh5V,audio_features,spotify:track:3ppJijBGMSBnz45elmwh5V,0.147
27257,0.00697,https://api.spotify.com/v1/audio-analysis/1UFkRFGEDkTafQF55tiQvY,5,0.539,236811,0.912,True,1UFkRFGEDkTafQF55tiQvY,4.04e-05,7,0.286,-4.249,1,Born & Raised (Official I AM HARDSTYLE Anthem 2020),55,2020-01-31,0.0965,150.02,4,https://api.spotify.com/v1/tracks/1UFkRFGEDkTafQF55tiQvY,audio_features,spotify:track:1UFkRFGEDkTafQF55tiQvY,0.243
28058,0.0192,https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,9,0.66,193920,0.805,False,7vS3Y0IKjde7Xg85LWIEdP,8.83e-06,1,0.159,-5.352,0,Problem,74,2014-08-25,0.153,103.008,4,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,audio_features,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,0.625
28061,0.173,https://api.spotify.com/v1/audio-analysis/5YPMEOJ58kfl56VHxTgwx3,9,0.691,201000,0.921,False,5YPMEOJ58kfl56VHxTgwx3,0.0,8,0.331,-1.702,0,Play Hard (feat. Ne-Yo & Akon),67,2012-12-07,0.0533,130.072,4,https://api.spotify.com/v1/tracks/5YPMEOJ58kfl56VHxTgwx3,audio_features,spotify:track:5YPMEOJ58kfl56VHxTgwx3,0.8
28066,0.548,https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7,15,0.865,244885,0.521,False,1qDrWA6lyx8cLECdZE7TV7,0.000115,0,0.0989,-6.932,1,Somebody That I Used To Know,76,2011-01-01,0.0371,129.059,4,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,audio_features,spotify:track:1qDrWA6lyx8cLECdZE7TV7,0.748
28070,0.00379,https://api.spotify.com/v1/audio-analysis/5cCAZS9VhLGEDV4NCfieeg,5,0.696,210267,0.546,False,5cCAZS9VhLGEDV4NCfieeg,3.8e-06,5,0.332,-6.55,1,I Wanna Go,65,2011-03-28,0.0414,130.002,4,https://api.spotify.com/v1/tracks/5cCAZS9VhLGEDV4NCfieeg,audio_features,spotify:track:5cCAZS9VhLGEDV4NCfieeg,0.787
28078,0.0271,https://api.spotify.com/v1/audio-analysis/2E43WFS4rRc09za2r2GmZl,5,0.558,186827,0.924,False,2E43WFS4rRc09za2r2GmZl,3.32e-06,9,0.537,-4.341,0,My Songs Know What You Did In The Dark (Light Em Up),69,2013-01-01,0.064,151.99,4,https://api.spotify.com/v1/tracks/2E43WFS4rRc09za2r2GmZl,audio_features,spotify:track:2E43WFS4rRc09za2r2GmZl,0.567
28086,0.128,https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R,5,0.58,218320,0.531,True,1OmcAT5Y8eg5bUPv9qJT4R,0.000127,5,0.143,-6.631,0,rockstar,7,2017-09-15,0.0776,159.786,4,https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R,audio_features,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,0.141
28087,0.427,https://api.spotify.com/v1/audio-analysis/2jiPHbFX5XM8TjaTfYJ0eo,19,0.885,313684,0.581,False,2jiPHbFX5XM8TjaTfYJ0eo,0.000204,11,0.0759,-8.813,1,Stolen Dance,77,2013-05-31,0.0378,114.016,4,https://api.spotify.com/v1/tracks/2jiPHbFX5XM8TjaTfYJ0eo,audio_features,spotify:track:2jiPHbFX5XM8TjaTfYJ0eo,0.728
28089,0.479,https://api.spotify.com/v1/audio-analysis/5N7d8uxMeuO4HdncbkuhSB,5,0.832,259093,0.435,False,5N7d8uxMeuO4HdncbkuhSB,0.553,1,0.0952,-9.598,1,Sail,51,2011-03-15,0.0604,119.057,4,https://api.spotify.com/v1/tracks/5N7d8uxMeuO4HdncbkuhSB,audio_features,spotify:track:5N7d8uxMeuO4HdncbkuhSB,0.279
28090,0.0265,https://api.spotify.com/v1/audio-analysis/5ka2ajep9OAvU5Sgduhiex,7,0.669,212333,0.78,False,5ka2ajep9OAvU5Sgduhiex,1.63e-06,7,0.143,-4.287,0,Applause,71,2013-11-11,0.053,139.945,4,https://api.spotify.com/v1/tracks/5ka2ajep9OAvU5Sgduhiex,audio_features,spotify:track:5ka2ajep9OAvU5Sgduhiex,0.738
28091,0.0311,https://api.spotify.com/v1/audio-analysis/2kWowW0k4oFymhkr7LmvzO,6,0.654,211960,0.726,False,2kWowW0k4oFymhkr7LmvzO,6.35e-05,10,0.0618,-3.803,0,Come with Me Now,68,2014-01-27,0.0401,103.987,4,https://api.spotify.com/v1/tracks/2kWowW0k4oFymhkr7LmvzO,audio_features,spotify:track:2kWowW0k4oFymhkr7LmvzO,0.728
28093,0.0276,https://api.spotify.com/v1/audio-analysis/0PhL7aecZxj0wLXIdjmNft,5,0.72,195105,0.925,False,0PhL7aecZxj0wLXIdjmNft,0.000238,4,0.14,-4.165,0,Mr. Saxobeat - Radio Edit,32,2016-05-06,0.0511,127.004,4,https://api.spotify.com/v1/tracks/0PhL7aecZxj0wLXIdjmNft,audio_features,spotify:track:0PhL7aecZxj0wLXIdjmNft,0.781
28095,0.000117,https://api.spotify.com/v1/audio-analysis/0QIYINh2AwmOmdu8CRYvlw,6,0.536,272078,0.944,False,0QIYINh2AwmOmdu8CRYvlw,0.00345,1,0.353,-3.029,1,Bonfire,63,2012,0.0867,174.031,4,https://api.spotify.com/v1/tracks/0QIYINh2AwmOmdu8CRYvlw,audio_features,spotify:track:0QIYINh2AwmOmdu8CRYvlw,0.589
28097,0.0917,https://api.spotify.com/v1/audio-analysis/2aZ2Co4NeQRsqWcU930zHT,5,0.51,242507,0.802,False,2aZ2Co4NeQRsqWcU930zHT,0.0136,5,0.109,-4.903,1,Shot At The Night,64,2013-01-01,0.0561,185.927,4,https://api.spotify.com/v1/tracks/2aZ2Co4NeQRsqWcU930zHT,audio_features,spotify:track:2aZ2Co4NeQRsqWcU930zHT,0.24
28101,0.544,https://api.spotify.com/v1/audio-analysis/0rKtyWc8bvkriBthvHKY8d,20,0.515,209274,0.479,True,0rKtyWc8bvkriBthvHKY8d,0.00598,3,0.191,-7.458,1,SLOW DANCING IN THE DARK,85,2018-10-26,0.0261,88.964,4,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,audio_features,spotify:track:0rKtyWc8bvkriBthvHKY8d,0.284
28103,0.127,https://api.spotify.com/v1/audio-analysis/0c4IEciLCDdXEhhKxj4ThA,8,0.502,281040,0.417,False,0c4IEciLCDdXEhhKxj4ThA,0.00419,10,0.106,-7.665,1,Madness,69,2012-09-24,0.0718,180.301,4,https://api.spotify.com/v1/tracks/0c4IEciLCDdXEhhKxj4ThA,audio_features,spotify:track:0c4IEciLCDdXEhhKxj4ThA,0.218
28105,0.349,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,21,0.511,239836,0.566,True,285pBltuF7vW8TeWk8hdRR,0.0,6,0.34,-7.23,0,Lucid Dreams,89,2018-12-10,0.2,83.903,4,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,audio_features,spotify:track:285pBltuF7vW8TeWk8hdRR,0.218
28116,0.00825,https://api.spotify.com/v1/audio-analysis/3yelVZf4p9wDpWjPav5mOn,5,0.478,217960,0.676,False,3yelVZf4p9wDpWjPav5mOn,0.0,11,0.0583,-6.155,0,Rescue Me,57,2018-04-06,0.0708,148.039,4,https://api.spotify.com/v1/tracks/3yelVZf4p9wDpWjPav5mOn,audio_features,spotify:track:3yelVZf4p9wDpWjPav5mOn,0.416
28119,0.0967,https://api.spotify.com/v1/audio-analysis/30bqVoKjX479ab90a8Pafp,7,0.585,142000,0.471,True,30bqVoKjX479ab90a8Pafp,0.0184,4,0.115,-9.934,0,Star Shopping,83,2019-04-19,0.0616,93.099,4,https://api.spotify.com/v1/tracks/30bqVoKjX479ab90a8Pafp,audio_features,spotify:track:30bqVoKjX479ab90a8Pafp,0.323
28896,0.0158,https://api.spotify.com/v1/audio-analysis/2aJDlirz6v2a4HREki98cP,5,0.853,269150,0.798,False,2aJDlirz6v2a4HREki98cP,0.948,4,0.0967,-7.995,0,Glue,66,2017-09-01,0.068,129.983,4,https://api.spotify.com/v1/tracks/2aJDlirz6v2a4HREki98cP,audio_features,spotify:track:2aJDlirz6v2a4HREki98cP,0.42
28931,0.017,https://api.spotify.com/v1/audio-analysis/4gRAniZdYF2zVrDUsNC9tU,6,0.929,237231,0.572,False,4gRAniZdYF2zVrDUsNC9tU,0.00353,6,0.122,-6.928,0,raingurl,67,2017-10-30,0.0506,128.014,4,https://api.spotify.com/v1/tracks/4gRAniZdYF2zVrDUsNC9tU,audio_features,spotify:track:4gRAniZdYF2zVrDUsNC9tU,0.288
29042,0.0853,https://api.spotify.com/v1/audio-analysis/5zzbORcD0GwLY0wQHP1Xs1,7,0.731,186693,0.787,False,5zzbORcD0GwLY0wQHP1Xs1,0.0,4,0.316,-5.26,0,Arcoíris,76,2020-03-19,0.0721,92.971,4,https://api.spotify.com/v1/tracks/5zzbORcD0GwLY0wQHP1Xs1,audio_features,spotify:track:5zzbORcD0GwLY0wQHP1Xs1,0.393
29047,0.355,https://api.spotify.com/v1/audio-analysis/6E8uqptcabNz9ym19FkDye,10,0.711,203392,0.658,False,6E8uqptcabNz9ym19FkDye,0.0077,8,0.11,-4.628,1,Boomerang,66,2019-04-19,0.0621,163.805,4,https://api.spotify.com/v1/tracks/6E8uqptcabNz9ym19FkDye,audio_features,spotify:track:6E8uqptcabNz9ym19FkDye,0.608
29049,0.222,https://api.spotify.com/v1/audio-analysis/66OeFWKIn9UCNCu3nOGx5e,5,0.756,196483,0.816,False,66OeFWKIn9UCNCu3nOGx5e,0.0,6,0.0943,-5.521,1,Te Echo De Menos,46,2019-12-06,0.0488,90.964,4,https://api.spotify.com/v1/tracks/66OeFWKIn9UCNCu3nOGx5e,audio_features,spotify:track:66OeFWKIn9UCNCu3nOGx5e,0.623
29059,0.00179,https://api.spotify.com/v1/audio-analysis/35HXnvswjdVWjQRmqtXPJD,7,0.598,168159,0.809,False,35HXnvswjdVWjQRmqtXPJD,8.41e-05,1,0.259,-4.168,1,Maldad (with Maluma),71,2020-01-17,0.138,104.784,4,https://api.spotify.com/v1/tracks/35HXnvswjdVWjQRmqtXPJD,audio_features,spotify:track:35HXnvswjdVWjQRmqtXPJD,0.653
29066,0.0691,https://api.spotify.com/v1/audio-analysis/3eD46uFyz5zzUFVOaL3mfT,6,0.812,195473,0.82,True,3eD46uFyz5zzUFVOaL3mfT,9.87e-06,1,0.113,-5.884,0,Soltería,57,2020-03-06,0.0762,93.003,4,https://api.spotify.com/v1/tracks/3eD46uFyz5zzUFVOaL3mfT,audio_features,spotify:track:3eD46uFyz5zzUFVOaL3mfT,0.624
29085,0.118,https://api.spotify.com/v1/audio-analysis/31F0KxmTD4rz3o0tJht5RL,7,0.878,183746,0.779,False,31F0KxmTD4rz3o0tJht5RL,0.0192,7,0.104,-7.283,1,Ordinary Pleasure,55,2019-01-18,0.135,115.009,4,https://api.spotify.com/v1/tracks/31F0KxmTD4rz3o0tJht5RL,audio_features,spotify:track:31F0KxmTD4rz3o0tJht5RL,0.778
29099,0.564,https://api.spotify.com/v1/audio-analysis/2La21GqU4fKTQLcfLxTeoz,7,0.76,248892,0.401,False,2La21GqU4fKTQLcfLxTeoz,0.259,1,0.0977,-9.537,0,Agitations tropicales,60,2015-10-12,0.0674,115.989,4,https://api.spotify.com/v1/tracks/2La21GqU4fKTQLcfLxTeoz,audio_features,spotify:track:2La21GqU4fKTQLcfLxTeoz,0.619
29132,0.00301,https://api.spotify.com/v1/audio-analysis/3528IXKpbb7OMjdjWYlbfD,5,0.471,177280,0.924,False,3528IXKpbb7OMjdjWYlbfD,0.0,8,0.313,-3.906,1,Everybody Talks,66,2012-01-01,0.0586,154.961,4,https://api.spotify.com/v1/tracks/3528IXKpbb7OMjdjWYlbfD,audio_features,spotify:track:3528IXKpbb7OMjdjWYlbfD,0.725
29142,0.0416,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,5,0.492,251840,0.81,False,1YLJVmuzeM2YSUkCCaTNUB,0.00379,7,0.117,-5.315,1,Dog Days Are Over,69,2009,0.0847,149.954,4,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,audio_features,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,0.245
29152,0.00523,https://api.spotify.com/v1/audio-analysis/0a7BloCiNzLDD9qSQHh5m7,10,0.622,180267,0.961,False,0a7BloCiNzLDD9qSQHh5m7,0.0,11,0.0854,-3.198,0,"Dance, Dance",74,2005-05-03,0.154,114.452,4,https://api.spotify.com/v1/tracks/0a7BloCiNzLDD9qSQHh5m7,audio_features,spotify:track:0a7BloCiNzLDD9qSQHh5m7,0.449
29158,0.000665,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,6,0.545,192000,0.932,False,4wzjNqjKAKDU82e8uMhzmr,0.0,7,0.127,-2.189,0,Face Down,74,2006-01-01,0.0399,92.956,4,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,audio_features,spotify:track:4wzjNqjKAKDU82e8uMhzmr,0.464
29162,0.00511,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,5,0.459,203507,0.891,False,3Zwu2K0Qa5sT6teCCHPShP,0.0,10,0.106,-5.057,0,Thnks fr th Mmrs,76,2007-01-01,0.0623,154.837,4,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,audio_features,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,0.588
29179,8.05e-05,https://api.spotify.com/v1/audio-analysis/7HGTkn2aX7MNdKs7nV2xBt,13,0.509,197160,0.987,False,7HGTkn2aX7MNdKs7nV2xBt,0.000928,10,0.119,-3.198,0,Somebody Told Me,69,2004-06-15,0.0886,138.039,4,https://api.spotify.com/v1/tracks/7HGTkn2aX7MNdKs7nV2xBt,audio_features,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,0.647
29183,0.142,https://api.spotify.com/v1/audio-analysis/7psPPGwhFzP3pyOcb3ivcT,7,0.644,202667,0.811,False,7psPPGwhFzP3pyOcb3ivcT,0.000629,11,0.169,-7.681,1,Unbelievers,62,2013-05-27,0.0499,154.903,4,https://api.spotify.com/v1/tracks/7psPPGwhFzP3pyOcb3ivcT,audio_features,spotify:track:7psPPGwhFzP3pyOcb3ivcT,0.831
29197,0.00013,https://api.spotify.com/v1/audio-analysis/172u95XX2JxIfBZi1v0vKN,5,0.576,201360,0.935,False,172u95XX2JxIfBZi1v0vKN,0.017,10,0.0828,-4.911,0,Banquet,63,2005-02-02,0.051,150.227,4,https://api.spotify.com/v1/tracks/172u95XX2JxIfBZi1v0vKN,audio_features,spotify:track:172u95XX2JxIfBZi1v0vKN,0.875
29205,0.00112,https://api.spotify.com/v1/audio-analysis/5mhUPDWQH3s544WCsa0r9w,5,0.547,245360,0.837,False,5mhUPDWQH3s544WCsa0r9w,0.000624,10,0.0937,-7.085,1,Human,10,2008-11-18,0.0676,135.47,4,https://api.spotify.com/v1/tracks/5mhUPDWQH3s544WCsa0r9w,audio_features,spotify:track:5mhUPDWQH3s544WCsa0r9w,0.568
29208,0.00579,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,9,0.494,229093,0.842,False,2TfSHkHiFO4gRztVIkggkE,0.0,7,0.122,-4.784,1,"Sugar, We're Goin Down",77,2005-05-03,0.0843,162.011,4,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,audio_features,spotify:track:2TfSHkHiFO4gRztVIkggkE,0.574
29214,0.0492,https://api.spotify.com/v1/audio-analysis/3AA8xNhDC0MpqwkGX3EP5V,15,0.755,266600,0.553,False,3AA8xNhDC0MpqwkGX3EP5V,0.00607,6,0.0646,-9.449,0,If I Ever Feel Better,66,2000-03-06,0.107,119.7,4,https://api.spotify.com/v1/tracks/3AA8xNhDC0MpqwkGX3EP5V,audio_features,spotify:track:3AA8xNhDC0MpqwkGX3EP5V,0.836
29215,0.0102,https://api.spotify.com/v1/audio-analysis/5dKBaysNJtfpyNTRa5lqDb,13,0.551,137760,0.821,False,5dKBaysNJtfpyNTRa5lqDb,0.0438,2,0.153,-4.489,1,A-Punk,69,2008-01-27,0.0539,174.923,4,https://api.spotify.com/v1/tracks/5dKBaysNJtfpyNTRa5lqDb,audio_features,spotify:track:5dKBaysNJtfpyNTRa5lqDb,0.842
29220,0.209,https://api.spotify.com/v1/audio-analysis/0LAfANg75hYiV1IAEP3vY6,5,0.756,271907,0.957,False,0LAfANg75hYiV1IAEP3vY6,2.4e-05,8,0.0624,-4.617,1,Take Your Mama,56,2004-01-01,0.106,153.951,4,https://api.spotify.com/v1/tracks/0LAfANg75hYiV1IAEP3vY6,audio_features,spotify:track:0LAfANg75hYiV1IAEP3vY6,0.933
29222,0.0206,https://api.spotify.com/v1/audio-analysis/3a2tuvXCHbW5nuUckuHkKT,6,0.445,266600,0.757,False,3a2tuvXCHbW5nuUckuHkKT,0.0,1,0.146,-5.177,1,Little Talks,60,2012-01-01,0.0322,102.878,4,https://api.spotify.com/v1/tracks/3a2tuvXCHbW5nuUckuHkKT,audio_features,spotify:track:3a2tuvXCHbW5nuUckuHkKT,0.421
29223,0.108,https://api.spotify.com/v1/audio-analysis/5g7rJvWYVrloJZwKiShqlS,5,0.359,278373,0.648,False,5g7rJvWYVrloJZwKiShqlS,0.0135,3,0.0555,-7.06,1,Dirty Paws,69,2012-01-01,0.035,111.733,4,https://api.spotify.com/v1/tracks/5g7rJvWYVrloJZwKiShqlS,audio_features,spotify:track:5g7rJvWYVrloJZwKiShqlS,0.133
